cod_ibge,localidade,ano,pib_setor_pc,renda_media_vinc,setor,razao_pib_renda
3505302,Barra Bonita,2018,468.8978346794982,2330.035312172088,agropecuaria,0.20124065598061075
3505351,Barra do Chapéu,2018,5883.340144665461,1449.9200281293952,agropecuaria,4.057699756210564
3505401,Barra do Turvo,2018,432.82294783400545,1953.8176069730584,agropecuaria,0.22152679261835198
3505500,Barretos,2018,1610.2843673759826,2449.1735402930976,agropecuaria,0.6574807137526386
3505609,Barrinha,2018,694.8068216958377,2065.791366459627,agropecuaria,0.3363392997844716
3505708,Barueri,2018,1.2067589545746813,4005.5444213291366,agropecuaria,0.00030127214371879305
3505807,Bastos,2018,21277.9336978474,1887.9028207171316,agropecuaria,11.27067212589091
3505906,Batatais,2018,2126.949320846202,2616.381249836237,agropecuaria,0.8129355463693722
3506003,Bauru,2018,128.75554396320956,2674.552240558858,agropecuaria,0.04814097178984456
3506102,Bebedouro,2018,1280.146166812757,2196.8830398627697,agropecuaria,0.582710205133507
3506201,Bento de Abreu,2018,11638.197962648557,2801.2745186862967,agropecuaria,4.1546081560426575
3506300,Bernardino de Campos,2018,2341.5449151756743,2001.4233124699085,agropecuaria,1.1699398625901034
3506359,Bertioga,2018,89.66060989097804,3041.0286893649577,agropecuaria,0.029483644861535784
3506409,Bilac,2018,7291.8270214943705,2114.524346629986,agropecuaria,3.4484478900021593
3506508,Birigui,2018,431.51240841019046,2082.038704109075,agropecuaria,0.20725474870306934
3506607,Biritiba Mirim,2018,8685.482342754654,1957.2310637734852,agropecuaria,4.437637693124129
3506706,Boa Esperança do Sul,2018,5917.750377177342,1899.0907489941194,agropecuaria,3.116096679588252
3506805,Bocaina,2018,2783.7691800576845,2275.8089935256035,agropecuaria,1.2231998326648525
3506904,Bofete,2018,3049.888136511376,2151.892333994054,agropecuaria,1.4173051729082482
3507001,Boituva,2018,355.83163443412695,2708.4222197015965,agropecuaria,0.13137967627267919
3507100,Bom Jesus dos Perdões,2018,329.85286731711335,2330.7705161887143,agropecuaria,0.1415209541334383
3507159,Bom Sucesso de Itararé,2018,1500.6182336182337,1813.8159319286872,agropecuaria,0.8273266361832975
3507209,Borá,2018,15435.975369458129,2790.9094090056287,agropecuaria,5.530804876593183
3507308,Boracéia,2018,3889.1000210128177,2383.2634671532846,agropecuaria,1.631838055092665
3507407,Borborema,2018,5323.524375122365,1824.386446311176,agropecuaria,2.9179806646153734
3507456,Borebi,2018,7896.846839860411,1982.1262599049128,agropecuaria,3.984028161878669
3507506,Botucatu,2018,1424.6482233322706,2926.7613859709404,agropecuaria,0.4867660992662884
3507605,Bragança Paulista,2018,275.77829003537016,2539.4240434490484,agropecuaria,0.10859875519679171
3507704,Braúna,2018,4059.6822766570604,2448.184400785855,agropecuaria,1.6582420324849398
3507753,Brejo Alegre,2018,3492.0895953757226,2194.44913561848,agropecuaria,1.5913285656500387
3507803,Brodowski,2018,1783.8557407175374,1958.3405795596175,agropecuaria,0.910901688570781
3507902,Brotas,2018,3771.4979035639412,2419.9227290893523,agropecuaria,1.558519971827036
3508009,Buri,2018,6345.34175221059,1623.2766269343372,agropecuaria,3.908971303427302
3508108,Buritama,2018,2734.5480838756325,2059.8142008014247,agropecuaria,1.3275702647412009
3508207,Buritizal,2018,7668.984908288832,3116.7297470588237,agropecuaria,2.4605870674304864
3508306,Cabrália Paulista,2018,4128.495589600743,1956.6380151706699,agropecuaria,2.109994571091184
3508405,Cabreúva,2018,582.4388428080114,2982.807111000991,agropecuaria,0.19526533937105725
3508504,Caçapava,2018,176.61018231250753,2984.563266736929,agropecuaria,0.059174548008693505
3508603,Cachoeira Paulista,2018,391.840340045298,2094.4565448001513,agropecuaria,0.18708449264230811
3508702,Caconde,2018,4981.973639545985,1765.83146956952,agropecuaria,2.8213188661545976
3508801,Cafelândia,2018,5321.750985850151,1973.8345972644377,agropecuaria,2.6961483972495124
3508900,Caiabu,2018,3447.434803802096,1839.7839480519478,agropecuaria,1.8738258954006022
3509007,Caieiras,2018,17.897368107184032,2649.4891980963102,agropecuaria,0.0067550258819864244
3509106,Caiuá,2018,3752.4098214285714,1907.806518650089,agropecuaria,1.966871265375313
3509205,Cajamar,2018,4.8700323341105545,3199.35207394141,agropecuaria,0.0015221933133826584
3509254,Cajati,2018,6407.7113341611475,2356.7271334379907,agropecuaria,2.7189025166496834
3509304,Cajobi,2018,2525.424443344879,1850.1515796997855,agropecuaria,1.364982453899624
3509403,Cajuru,2018,2519.2940809726065,2152.4843462246777,agropecuaria,1.1704122658969809
3509452,Campina do Monte Alegre,2018,3270.6006538196834,2397.4711742424242,agropecuaria,1.3641876861577529
3509502,Campinas,2018,81.22356254907481,3697.831184775151,agropecuaria,0.021965189455779244
3509601,Campo Limpo Paulista,2018,76.0809009922503,3291.182552193291,agropecuaria,0.023116584931318657
3509700,Campos do Jordão,2018,74.64222435053274,2014.946966327086,agropecuaria,0.037044262503143265
3509809,Campos Novos Paulista,2018,11270.80610338385,1978.395063649222,agropecuaria,5.696944109127747
3509908,Cananéia,2018,2402.0486184263837,2079.656987096774,agropecuaria,1.1550215412108282
3509957,Canas,2018,493.68621642969987,1895.669582898853,agropecuaria,0.2604284105644382
3510005,Cândido Mota,2018,3001.8346380625603,2583.958901947027,agropecuaria,1.1617191882582427
3510104,Cândido Rodrigues,2018,12090.310022438294,1850.1686981402001,agropecuaria,6.53470682678371
3510153,Canitar,2018,1350.9803646563814,2106.761620498615,agropecuaria,0.6412592442882267
3510203,Capão Bonito,2018,3164.9348744021718,1887.4540156599553,agropecuaria,1.6768275402436974
3510302,Capela do Alto,2018,1367.6392269496641,1713.1552862745098,agropecuaria,0.7983159716500554
3510401,Capivari,2018,970.0607217274253,2369.502368989205,agropecuaria,0.4093942822860477
3510500,Caraguatatuba,2018,113.60607548274852,2533.949404687041,agropecuaria,0.04483360057332305
3510609,Carapicuíba,2018,0.5775396732877511,2246.539423026792,agropecuaria,0.0002570796966071596
3510708,Cardoso,2018,5141.9796092483575,2167.78587808418,agropecuaria,2.37199608191593
3510807,Casa Branca,2018,6018.7849772588415,2349.628135365307,agropecuaria,2.5615904434695045
3510906,Cássia dos Coqueiros,2018,39486.713426853705,1598.0884817813765,agropecuaria,24.70871536652225
3511003,Castilho,2018,3079.8076514859126,2366.0715286404416,agropecuaria,1.3016544995389838
3511102,Catanduva,2018,384.7566848113578,2435.6044122454637,agropecuaria,0.157971747331759
3511201,Catiguá,2018,2470.3938105990173,2244.9601287553646,agropecuaria,1.1004176773369405
3511300,Cedral,2018,3115.5683567224987,2295.9674316702817,agropecuaria,1.3569741076231077
3511409,Cerqueira César,2018,3449.0848383906728,2277.371248843663,agropecuaria,1.5145026706304245
3511508,Cerquilho,2018,1120.6302169744242,2385.987694174757,agropecuaria,0.46967141520066275
3511607,Cesário Lange,2018,1862.8274002782932,2231.4048019378743,agropecuaria,0.8348227083945109
3511706,Charqueada,2018,1209.8660603555188,2334.5469476628045,agropecuaria,0.518244476328376
3511904,Clementina,2018,1977.1983421432003,2962.4294398530765,agropecuaria,0.6674246196531387
3512001,Colina,2018,3865.316707379424,2197.982869955157,agropecuaria,1.7585745367789347
3512100,Colômbia,2018,20556.38802514059,1816.3682165297244,agropecuaria,11.317302206715965
3512209,Conchal,2018,1649.0397668963494,2130.8082177858437,agropecuaria,0.7739034199004041
3512308,Conchas,2018,3539.4164818489553,1891.2441577380953,agropecuaria,1.871475170124017
3512407,Cordeirópolis,2018,1970.2353013631139,3044.230276271893,agropecuaria,0.6472031096727532
3512506,Coroados,2018,6811.29530880864,2117.728697001034,agropecuaria,3.2163210133830065
3512605,Coronel Macedo,2018,4840.089613875697,1473.05015483871,agropecuaria,3.285760228853618
3512704,Corumbataí,2018,6635.086320040384,2544.5051607142855,agropecuaria,2.6076136226730244
3512803,Cosmópolis,2018,318.3455991694958,2649.1906297872342,agropecuaria,0.1201671165487488
3512902,Cosmorama,2018,10262.56852936973,2208.7202983019733,agropecuaria,4.646386659849786
3513009,Cotia,2018,72.32652855018107,3154.566616159553,agropecuaria,0.0229275641793969
3513108,Cravinhos,2018,1450.5838271174625,3040.4932366615008,agropecuaria,0.47708832554754227
3513207,Cristais Paulista,2018,7382.963679525223,1828.9162996389894,agropecuaria,4.036796916831322
3513306,Cruzália,2018,8834.051015588097,2218.870916230366,agropecuaria,3.981327147500875
3513405,Cruzeiro,2018,86.15364019667948,3053.4158104738162,agropecuaria,0.028215495544745513
3513504,Cubatão,2018,7.058624027256185,4162.048467675661,agropecuaria,0.0016959495022887481
3513603,Cunha,2018,1011.3000322863337,1878.3479534475186,agropecuaria,0.5383986659288521
3513702,Descalvado,2018,3142.7337650323775,2451.4053036395503,agropecuaria,1.2820131213579518
3513801,Diadema,2018,1.9156787654180585,3157.8980715636003,agropecuaria,0.0006066309684496973
3513850,Dirce Reis,2018,3658.1013395457194,2589.407571884984,agropecuaria,1.4127174799611673
3513900,Divinolândia,2018,4383.196950211281,2169.6234496826837,agropecuaria,2.020256994757473
3514007,Dobrada,2018,2442.5183063791555,2491.6766351351353,agropecuaria,0.98027098377743
3514106,Dois Córregos,2018,3231.6132285332937,1899.1509933123525,agropecuaria,1.7016094243759752
3514205,Dolcinópolis,2018,7324.657352941176,2266.385306122449,agropecuaria,3.231867649844989
3514304,Dourado,2018,2252.373850506956,2369.619075931232,agropecuaria,0.9505214881939621
3514403,Dracena,2018,919.9669074341593,2006.7128820234564,agropecuaria,0.45844471108717677
3514502,Duartina,2018,1140.210521920668,1926.2771190261499,agropecuaria,0.5919244488026281
3514601,Dumont,2018,1986.7248693834902,2325.045675542406,agropecuaria,0.8544885334005364
3514700,Echaporã,2018,6179.087502010616,1915.7876403207333,agropecuaria,3.2253509585102753
3514809,Eldorado,2018,9802.338212129167,1545.350035634744,agropecuaria,6.343118378421567
3514908,Elias Fausto,2018,3954.8634843768014,2447.5805126213595,agropecuaria,1.6158256956136414
3514924,Elisiário,2018,3609.628465275793,2354.807765765766,agropecuaria,1.532876066468198
3514957,Embaúba,2018,5664.316728933168,2215.2487826086954,agropecuaria,2.5569664109070502
3515004,Embu das Artes,2018,1.009919125521622,2594.2611039313147,agropecuaria,0.0003892896994798256
3515103,Embu-Guaçu,2018,27.532673063641575,2139.8540223328073,agropecuaria,0.012866612757830203
3515129,Emilianópolis,2018,5749.091916558018,1948.699705882353,agropecuaria,2.9502195228971324
3515152,Engenheiro Coelho,2018,1186.1301680058436,2589.4916600177303,agropecuaria,0.4580552184507604
3515186,Espírito Santo do Pinhal,2018,1638.913771639302,2261.2214784762555,agropecuaria,0.7247913515944926
3515194,Espírito Santo do Turvo,2018,4402.571160658471,2120.6968309859153,agropecuaria,2.076002140584946
3515202,Estrela d'Oeste,2018,5052.58042994811,2167.8752554086536,agropecuaria,2.3306601324695118
3515301,Estrela do Norte,2018,5548.520450281426,1770.4883809523808,agropecuaria,3.1338926083755303
3515350,Euclides da Cunha Paulista,2018,6889.59169550173,1783.085685483871,agropecuaria,3.863859012267333
3515400,Fartura,2018,3668.381871644081,1684.6367705897635,agropecuaria,2.177550636247742
3515509,Fernandópolis,2018,1304.4740894240078,2117.7893515502474,agropecuaria,0.6159602646359125
3515608,Fernando Prestes,2018,12928.71374730797,2041.475264727815,agropecuaria,6.333024930885814
3515657,Fernão,2018,13150.46513038205,1950.1944568245126,agropecuaria,6.743155834723711
3515707,Ferraz de Vasconcelos,2018,9.096515175847117,2594.460754077857,agropecuaria,0.0035061294188203163
3515806,Flora Rica,2018,8745.746381371931,1891.4003488372093,agropecuaria,4.6239530339246375
3515905,Floreal,2018,7029.9187675070025,2010.9459698275864,agropecuaria,3.49582677654424
3516002,Flórida Paulista,2018,2961.259818481848,1972.1651891891893,agropecuaria,1.5015272730269122
3516101,Florínea,2018,11147.209396966333,2054.1580516898607,agropecuaria,5.426656136705761
3516200,Franca,2018,244.78823529411764,2191.543889983832,agropecuaria,0.11169670678871212
3516309,Francisco Morato,2018,2.368198941531969,2215.68556639236,agropecuaria,0.0010688334921944431
3516408,Franco da Rocha,2018,18.493754968758417,2657.955490730644,agropecuaria,0.0069578873812046705
3516507,Gabriel Monteiro,2018,5824.348360655737,1616.157398463227,agropecuaria,3.6038249530608826
3516606,Gália,2018,4853.7543806186195,1811.8061566617862,agropecuaria,2.6789589839795873
3516705,Garça,2018,2192.6839441659017,1961.2329510977102,agropecuaria,1.1180130044922238
3516804,Gastão Vidigal,2018,4172.220637583892,2335.396815642458,agropecuaria,1.7865146555131066
3516853,Gavião Peixoto,2018,5878.257700650759,5416.151467777506,agropecuaria,1.0853200350142491
3516903,General Salgado,2018,3330.960837716003,2123.510286298568,agropecuaria,1.5686106439927392
3517000,Getulina,2018,5601.077993915368,1928.1458614402916,agropecuaria,2.9049036724490644
3517109,Glicério,2018,4331.246157085702,1884.8213592233008,agropecuaria,2.2979610963611568
3517208,Guaiçara,2018,2644.7525738679165,2048.604550819672,agropecuaria,1.2910020007569143
3517307,Guaimbê,2018,3129.326526924467,1783.6325409836068,agropecuaria,1.7544681738082444
3517406,Guaíra,2018,5267.004249763191,2680.7801577460905,agropecuaria,1.9647281536847507
3517505,Guapiaçu,2018,2601.9009017651574,2686.4237537537538,agropecuaria,0.9685370366940464
3517604,Guapiara,2018,6685.7332770745425,1713.1312935323383,agropecuaria,3.9026391627515604
3517703,Guará,2018,2509.1397906262005,2174.968433690432,agropecuaria,1.153644233065376
3517802,Guaraçaí,2018,13343.50392296719,1891.297963768116,agropecuaria,7.0552097969705105
3517901,Guaraci,2018,8709.842321005648,2526.0018493150687,agropecuaria,3.4480744039705837
3518008,Guarani d'Oeste,2018,3157.2539021852235,1817.514076433121,agropecuaria,1.7371276201510073
3518107,Guarantã,2018,9415.042766712984,1909.7925432098764,agropecuaria,4.929877226815792
3518206,Guararapes,2018,5091.852537722908,2277.6509229583976,agropecuaria,2.2355719598634534
3518305,Guararema,2018,949.4364062659282,2791.8765867867073,agropecuaria,0.34007105140656524
3518404,Guaratinguetá,2018,220.0906333178419,2832.3022736049415,agropecuaria,0.07770732501574118
3518503,Guareí,2018,2789.8185396825397,1755.9293736864229,agropecuaria,1.5887988329653346
3518602,Guariba,2018,1179.205555982676,2469.4937198476514,agropecuaria,0.4775090321166818
3518701,Guarujá,2018,109.3841152952703,2829.937281993676,agropecuaria,0.03865248745661592
3518800,Guarulhos,2018,24.102909474385303,3246.911827308081,agropecuaria,0.0074233335416343344
3518859,Guatapará,2018,10521.863172043011,2169.1663690036903,agropecuaria,4.850648305448217
3518909,Guzolândia,2018,2673.299197180341,1862.7194501718213,agropecuaria,1.435159329513497
3519006,Herculândia,2018,6562.064686825054,2122.818959136469,agropecuaria,3.0912031657633228
3519055,Holambra,2018,18923.056579038155,2279.5075215474044,agropecuaria,8.301379311173566
3519071,Hortolândia,2018,4.412923202529226,4164.942418817652,agropecuaria,0.0010595400269139787
3519105,Iacanga,2018,5783.252874579869,2197.6980811915887,agropecuaria,2.63150472035913
3519204,Iacri,2018,11294.825733418367,1853.2708991228071,agropecuaria,6.0945357415175785
3519253,Iaras,2018,6019.105018856977,2592.2007896360274,agropecuaria,2.322005703771938
3519303,Ibaté,2018,1048.095255915712,2381.7544755361932,agropecuaria,0.4400517629676162
3519402,Ibirá,2018,3064.3004395057633,2057.910645472062,agropecuaria,1.4890347383391114
3519501,Ibirarema,2018,4434.170195765082,2208.6239367816092,agropecuaria,2.0076619300914227
3519600,Ibitinga,2018,1502.6329977265345,1795.0670311117162,agropecuaria,0.8370901875435414
3519709,Ibiúna,2018,3479.3627894805704,2106.3685907744393,agropecuaria,1.6518299810961994
3519808,Icém,2018,2231.628112549801,2318.9425695931477,agropecuaria,0.9623472964840755
3519907,Iepê,2018,5019.227622774903,2259.471267985611,agropecuaria,2.2214168836276906
3520004,Igaraçu do Tietê,2018,494.91100062150406,1932.7199748533112,agropecuaria,0.256069687828971
3520103,Igarapava,2018,2276.0918997827266,2343.373631165118,agropecuaria,0.9712885173377415
3520202,Igaratá,2018,174.14057130584192,1905.0754589665653,agropecuaria,0.09140875259623936
3520301,Iguape,2018,2627.334566434753,2021.9786860795457,agropecuaria,1.299387864235574
3520400,Ilhabela,2018,89.37535106065133,2641.3484917617234,agropecuaria,0.033837015955830906
3520426,Ilha Comprida,2018,371.85887723387725,2489.7827576280947,agropecuaria,0.14935394507596744
3520442,Ilha Solteira,2018,1975.453316762467,3135.5596381909545,agropecuaria,0.6300161836188818
3520509,Indaiatuba,2018,116.83096579211752,3338.789240613078,agropecuaria,0.034992015779547886
3520608,Indiana,2018,2210.5269109947644,1717.609735614308,agropecuaria,1.2869785639659077
3520707,Indiaporã,2018,6148.644265697976,1782.9408823529411,agropecuaria,3.448596824805336
3520806,Inúbia Paulista,2018,1967.153134635149,2238.8204417670686,agropecuaria,0.8786560538470443
3520905,Ipaussu,2018,2045.6471115400525,2061.667763473054,agropecuaria,0.992229275629739
3521002,Iperó,2018,364.48952026082907,2246.580515061651,agropecuaria,0.1622419129059466
3521101,Ipeúna,2018,2229.436402060494,2409.1928647781933,agropecuaria,0.9253872675178088
3521150,Ipiguá,2018,4548.1370674823165,1918.4595509822263,agropecuaria,2.370723461515636
3521200,Iporanga,2018,1237.0744270478783,2056.3104338842977,agropecuaria,0.6015990614369876
3521309,Ipuã,2018,4298.627577075847,1921.8555601042053,agropecuaria,2.23670689218849
3521408,Iracemápolis,2018,715.9242834192949,2807.902067114094,agropecuaria,0.25496768274226445
3521507,Irapuã,2018,7952.2010602534265,1878.8553068181818,agropecuaria,4.232471245335215
3521606,Irapuru,2018,1899.4217343877829,2356.775976331361,agropecuaria,0.805940723031507
3521705,Itaberá,2018,8141.203815147042,2043.3534446397186,agropecuaria,3.9842367146533912
3521804,Itaí,2018,5471.2829064020825,2258.9217196996783,agropecuaria,2.422077249816999
3521903,Itajobi,2018,14504.512316956343,2125.706795549374,agropecuaria,6.823383331758016
3522000,Itaju,2018,6831.878762999453,1879.9559651898733,agropecuaria,3.634063185256279
3522109,Itanhaém,2018,391.31592697226523,2183.832044284606,agropecuaria,0.17918773927527704
3522158,Itaoca,2018,1154.3637790332705,2203.224319526627,agropecuaria,0.5239429180235678
3522208,Itapecerica da Serra,2018,91.22141977019083,2549.1391393315284,agropecuaria,0.03578518659994064
3522307,Itapetininga,2018,1533.2506587574148,2090.088865749656,agropecuaria,0.7335815638668937
3522406,Itapeva,2018,5867.898847240247,2005.8830745247913,agropecuaria,2.92534441402094
3522505,Itapevi,2018,1.054569777127136,3893.369967695513,agropecuaria,0.0002708629762589288
3522604,Itapira,2018,754.2956503496504,2666.750403112642,agropecuaria,0.2828519869985708
3522653,Itapirapuã Paulista,2018,618.1057416267943,1644.8665625,agropecuaria,0.37577865324670934
3522703,Itápolis,2018,4159.815610859729,1990.0143589015152,agropecuaria,2.0903445205068474
3522802,Itaporanga,2018,2242.9579248366013,1877.5056846289754,agropecuaria,1.1946477409893141
3522901,Itapuí,2018,1203.169968793091,1937.0278752886836,agropecuaria,0.6211423098977227
3523008,Itapura,2018,6116.404190398698,1930.2758532110092,agropecuaria,3.1686684471673177
3523107,Itaquaquecetuba,2018,24.36314353637048,2503.7841461354697,agropecuaria,0.009730528717491244
3523206,Itararé,2018,1526.2872618221877,1760.8047283059072,agropecuaria,0.8668123371582767
3523305,Itariri,2018,5829.107965728841,1917.665351458886,agropecuaria,3.0396898819151525
3523404,Itatiba,2018,4295.222556735303,2905.199729178091,agropecuaria,1.4784603322094014
3523503,Itatinga,2018,3794.946520681265,1953.506105919003,agropecuaria,1.942633559824979
3523602,Itirapina,2018,2773.7040554713903,2017.7848374306107,agropecuaria,1.3746282576904214
3523701,Itirapuã,2018,4405.968625577321,1887.2217060367454,agropecuaria,2.334632232918761
3523800,Itobi,2018,2959.4021553423577,1736.4395068205667,agropecuaria,1.7042932643021032
3523909,Itu,2018,204.32625521287375,2723.733710330061,agropecuaria,0.0750169719007199
3524006,Itupeva,2018,470.6223059889451,3370.1508584861645,agropecuaria,0.13964428470728565
3524105,Ituverava,2018,3512.016125826169,2148.373819577735,agropecuaria,1.6347323235005997
3524204,Jaborandi,2018,6906.440017972143,1927.7204050925925,agropecuaria,3.5826979886330625
3524303,Jaboticabal,2018,2246.863623502782,2775.3869515549964,agropecuaria,0.8095676973057423
3524402,Jacareí,2018,100.33604597600298,3132.5718871595327,agropecuaria,0.03202992607680679
3524501,Jaci,2018,3659.004448270914,2241.610898744113,agropecuaria,1.6323102507758644
3524600,Jacupiranga,2018,7770.569039600511,1763.7655929844097,agropecuaria,4.4056699317125165
3524709,Jaguariúna,2018,223.23630761376896,3379.941933558493,agropecuaria,0.06604737951185446
3524808,Jales,2018,1404.314005163584,2117.548021570014,agropecuaria,0.6631792955148111
3524907,Jambeiro,2018,714.1580302542645,2936.384116940328,agropecuaria,0.2432100167461767
3525003,Jandira,2018,4.056309312880756,3028.9688403324344,agropecuaria,0.001339171687363931
3525102,Jardinópolis,2018,1627.1037232182407,2452.104025974026,agropecuaria,0.6635541175998525
3525201,Jarinu,2018,1126.7148558014756,2914.7009354352613,agropecuaria,0.386562766046946
3525300,Jaú,2018,536.454608318362,2174.603596733834,agropecuaria,0.24669075739785173
3525409,Jeriquara,2018,10621.749124482649,1739.0593286219082,agropecuaria,6.107755468526595
3525508,Joanópolis,2018,1526.5456339807358,1779.262629566695,agropecuaria,0.8579653214840445
3525607,João Ramalho,2018,13904.193430656935,1991.768795180723,agropecuaria,6.98082702384909
3525706,José Bonifácio,2018,3192.17281342931,2086.60146870229,agropecuaria,1.5298430779954366
3525805,Júlio Mesquita,2018,1263.1053879310346,1591.980560928433,agropecuaria,0.7934175949952551
3525854,Jumirim,2018,3654.3151845130064,2206.0227881619935,agropecuaria,1.6565174231757127
3525904,Jundiaí,2018,270.86816488786684,3277.9577834527495,agropecuaria,0.08263320725337563
3526001,Junqueirópolis,2018,2840.2546723149762,2523.748216089466,agropecuaria,1.1254112649620551
3526100,Juquiá,2018,4494.979073719992,1803.117145773785,agropecuaria,2.492893533986683
3526209,Juquitiba,2018,21.84658399394757,1807.586184434766,agropecuaria,0.012086053866791983
3526308,Lagoinha,2018,1352.0838348205023,1642.3330472103005,agropecuaria,0.8232701869557936
