cod_ibge,ano,div_industria_transf_pc10k,formal_total_pc1000,tag_inddiv_vs_formal
3528403,2018,618.0515078902489,215.35738186214192,Mid-Industrial-Diversity & Mid-Formal
3528502,2018,318.59017257812656,134.95974529009754,Mid-Industrial-Diversity & Low-Formal
3528601,2018,397.90026246719157,158.4251968503937,Mid-Industrial-Diversity & Mid-Formal
3528700,2018,87.20340701683229,124.7211518961671,Low-Industrial-Diversity & Low-Formal
3528809,2018,309.1487316026921,198.6539457140744,Mid-Industrial-Diversity & Mid-Formal
3528858,2018,3121.1286992429455,551.6173434273916,High-Industrial-Diversity & High-Formal
3528908,2018,0.0,83.0188679245283,Low-Industrial-Diversity & Low-Formal
3529005,2018,556.4576729402213,296.22032009811966,Mid-Industrial-Diversity & High-Formal
3529104,2018,0.0,135.43156890796377,Low-Industrial-Diversity & Low-Formal
3529203,2018,125.05843852267415,115.98098800062334,Mid-Industrial-Diversity & Low-Formal
3529302,2018,1236.8157960509873,380.592351912022,High-Industrial-Diversity & High-Formal
3529401,2018,425.2040718750272,139.84682656281242,Mid-Industrial-Diversity & Low-Formal
3529500,2018,1062.8594090818958,488.003172714654,High-Industrial-Diversity & High-Formal
3529609,2018,3835.2500668627977,542.6584648301684,High-Industrial-Diversity & High-Formal
3529658,2018,0.0,125.72636027469625,Low-Industrial-Diversity & Low-Formal
3529708,2018,4.200896191187454,122.89955190440627,Low-Industrial-Diversity & Low-Formal
3529807,2018,140.509645153608,105.26315789473684,Mid-Industrial-Diversity & Low-Formal
3529906,2018,62.20527741547106,147.93819604695497,Low-Industrial-Diversity & Mid-Formal
3530003,2018,57.84280367471929,152.77305205852332,Low-Industrial-Diversity & Mid-Formal
3530102,2018,276.1293025204217,135.69084688961811,Mid-Industrial-Diversity & Low-Formal
3530201,2018,979.7962744104901,213.7430356238393,High-Industrial-Diversity & Mid-Formal
3530300,2018,857.6023796347537,241.3357775318207,High-Industrial-Diversity & Mid-Formal
3530409,2018,353.0412590387069,135.68694172692472,Mid-Industrial-Diversity & Low-Formal
3530508,2018,641.4692972600482,245.2773658112744,Mid-Industrial-Diversity & Mid-Formal
3530607,2018,362.57377484667535,235.45350596551208,Mid-Industrial-Diversity & Mid-Formal
3530706,2018,693.7468397100961,262.23495702005727,Mid-Industrial-Diversity & High-Formal
3530805,2018,947.600039805836,305.2886475967226,High-Industrial-Diversity & High-Formal
3530904,2018,999.3997599039616,217.28691476590637,High-Industrial-Diversity & Mid-Formal
3531001,2018,1360.9195402298851,686.8965517241379,High-Industrial-Diversity & High-Formal
3531100,2018,21.60776414576085,115.91283647683574,Low-Industrial-Diversity & Low-Formal
3531209,2018,345.85107755839465,165.5697509356046,Mid-Industrial-Diversity & Mid-Formal
3531308,2018,1105.257721309782,276.08718107633507,High-Industrial-Diversity & High-Formal
3531407,2018,370.0230198652912,190.8943643959417,Mid-Industrial-Diversity & Mid-Formal
3531506,2018,270.4634159749327,265.40596998515747,Mid-Industrial-Diversity & High-Formal
3531605,2018,142.82134803307443,136.80781758957656,Mid-Industrial-Diversity & Low-Formal
3531704,2018,132.13885778275474,151.84770436730125,Mid-Industrial-Diversity & Mid-Formal
3531803,2018,847.1164491562384,216.92890931660347,High-Industrial-Diversity & Mid-Formal
3531902,2018,1087.4675244339971,243.47395768897687,High-Industrial-Diversity & Mid-Formal
3532009,2018,1448.6298784630483,354.57084622933496,High-Industrial-Diversity & High-Formal
3532058,2018,357.91289348857265,127.21000431220352,Mid-Industrial-Diversity & Low-Formal
3532108,2018,25.69493109086662,105.11562718990889,Low-Industrial-Diversity & Low-Formal
3532157,2018,0.0,121.45880820579616,Low-Industrial-Diversity & Low-Formal
3532207,2018,848.9981408799835,210.08056186738278,High-Industrial-Diversity & Mid-Formal
3532306,2018,25.380710659898476,104.80740519558077,Low-Industrial-Diversity & Low-Formal
3532405,2018,540.5258877744646,148.1160206017891,Mid-Industrial-Diversity & Mid-Formal
3532504,2018,721.5777262180975,177.49419953596288,High-Industrial-Diversity & Mid-Formal
3532603,2018,116.86143572621035,166.9449081803005,Mid-Industrial-Diversity & Mid-Formal
3532702,2018,140.8734151740793,128.19480780841215,Mid-Industrial-Diversity & Low-Formal
3532801,2018,1066.6666666666667,212.71317829457365,High-Industrial-Diversity & Mid-Formal
3532827,2018,816.5374677002584,202.48062015503876,High-Industrial-Diversity & Mid-Formal
3532843,2018,0.0,112.0289106866288,Low-Industrial-Diversity & Low-Formal
3532868,2018,51.0204081632653,183.67346938775512,Low-Industrial-Diversity & Mid-Formal
3532900,2018,2314.633919434366,322.16950413992004,High-Industrial-Diversity & High-Formal
3533007,2018,135.29018070561239,133.37795200305956,Mid-Industrial-Diversity & Low-Formal
3533106,2018,0.0,111.36467366499315,Low-Industrial-Diversity & Low-Formal
3533205,2018,2690.9675690163494,425.3551326722058,High-Industrial-Diversity & High-Formal
3533254,2018,23.59774913777455,81.68451624614268,Low-Industrial-Diversity & Low-Formal
3533304,2018,0.0,66.51829871414441,Low-Industrial-Diversity & Low-Formal
3533403,2018,1750.7193438894535,337.0147659332518,High-Industrial-Diversity & High-Formal
3533502,2018,427.6839348975715,251.2707295784772,Mid-Industrial-Diversity & Mid-Formal
3533601,2018,2310.1265822784812,425.4265272427077,High-Industrial-Diversity & High-Formal
3533700,2018,113.36227689339121,216.59430776652195,Mid-Industrial-Diversity & Mid-Formal
3533809,2018,0.0,134.54689354966362,Low-Industrial-Diversity & Low-Formal
3533908,2018,854.0254398659457,289.9687714220428,High-Industrial-Diversity & High-Formal
3534005,2018,2778.698224852071,544.1420118343195,High-Industrial-Diversity & High-Formal
3534104,2018,328.8108539505188,136.63208300079808,Mid-Industrial-Diversity & Low-Formal
3534203,2018,2809.496067579377,389.7465773376056,High-Industrial-Diversity & High-Formal
3534302,2018,756.1633464250225,272.2046089055032,High-Industrial-Diversity & High-Formal
3534401,2018,203.97554055721005,232.80085290852378,Mid-Industrial-Diversity & Mid-Formal
3534500,2018,334.1288782816229,180.58870326173428,Mid-Industrial-Diversity & Mid-Formal
3534609,2018,684.8351085948245,236.70153216262037,Mid-Industrial-Diversity & Mid-Formal
3534708,2018,470.8160993402058,242.64858945234366,Mid-Industrial-Diversity & Mid-Formal
3534757,2018,1045.3104224199653,297.84187378541475,High-Industrial-Diversity & High-Formal
3534807,2018,48.379293662312534,89.50169327527819,Low-Industrial-Diversity & Low-Formal
3534906,2018,39.0625,201.36335784313724,Low-Industrial-Diversity & Mid-Formal
3535002,2018,363.4868421052632,213.6513157894737,Mid-Industrial-Diversity & Mid-Formal
3535101,2018,21.543433099946142,62.62983765484342,Low-Industrial-Diversity & Low-Formal
3535200,2018,51.478641840087626,123.87732749178532,Low-Industrial-Diversity & Low-Formal
3535309,2018,384.2770498634196,183.57331357933236,Mid-Industrial-Diversity & Mid-Formal
3535408,2018,540.1671162576486,172.70873083755512,Mid-Industrial-Diversity & Mid-Formal
3535507,2018,247.17066545948393,286.7587143503848,Mid-Industrial-Diversity & High-Formal
3535606,2018,159.07844212835985,149.09489851892485,Mid-Industrial-Diversity & Mid-Formal
3535705,2018,1895.0390811931727,325.5702663901739,High-Industrial-Diversity & High-Formal
3535804,2018,67.62849413886384,229.0351668169522,Low-Industrial-Diversity & Mid-Formal
3535903,2018,0.0,201.4388489208633,Low-Industrial-Diversity & Mid-Formal
3536000,2018,1080.2322261349577,268.8683734653088,High-Industrial-Diversity & High-Formal
3536109,2018,375.4693366708386,338.70463078848564,Mid-Industrial-Diversity & High-Formal
3536208,2018,65.45114539504442,229.91013453846554,Low-Industrial-Diversity & Mid-Formal
3536257,2018,136.31937682570594,160.17526777020447,Mid-Industrial-Diversity & Mid-Formal
3536307,2018,1523.1971236949457,293.8532807854525,High-Industrial-Diversity & High-Formal
3536406,2018,1239.8544640358243,271.3406101315421,High-Industrial-Diversity & High-Formal
3536505,2018,927.863514761465,396.0509153917191,High-Industrial-Diversity & High-Formal
3536570,2018,16.958733747880157,171.2832108535896,Low-Industrial-Diversity & Mid-Formal
3536604,2018,38.727848844032394,126.04154441966905,Low-Industrial-Diversity & Low-Formal
3536703,2018,954.5753785385122,273.0963353083169,High-Industrial-Diversity & High-Formal
3536802,2018,147.55197853789403,138.1623071763917,Mid-Industrial-Diversity & Low-Formal
3536901,2018,74.31874483897604,158.13377374071015,Low-Industrial-Diversity & Mid-Formal
3537008,2018,281.9583512500768,207.19945942625466,Mid-Industrial-Diversity & Mid-Formal
3537107,2018,1454.197817306866,285.4257970267251,High-Industrial-Diversity & High-Formal
3537156,2018,132.89036544850498,208.63787375415282,Mid-Industrial-Diversity & Mid-Formal
3537206,2018,0.0,83.0828095107953,Low-Industrial-Diversity & Low-Formal
3537305,2018,684.009609372429,247.1616151643795,Mid-Industrial-Diversity & Mid-Formal
3537404,2018,714.0325312118467,211.84671734079006,Mid-Industrial-Diversity & Mid-Formal
3537503,2018,1191.267204556241,271.1200759373517,High-Industrial-Diversity & High-Formal
3537602,2018,20.543496321807826,138.26075134816696,Low-Industrial-Diversity & Low-Formal
3537701,2018,454.9312510609404,159.7351892717705,Mid-Industrial-Diversity & Mid-Formal
3537800,2018,235.16885833831438,148.31141661685595,Mid-Industrial-Diversity & Mid-Formal
3537909,2018,164.06222316714502,238.7229368200985,Mid-Industrial-Diversity & Mid-Formal
3538006,2018,579.178661581434,191.46634394997892,Mid-Industrial-Diversity & Mid-Formal
3538105,2018,570.2860658258998,158.84343278991082,Mid-Industrial-Diversity & Mid-Formal
3538204,2018,370.7217892239919,140.35920027109455,Mid-Industrial-Diversity & Low-Formal
3538303,2018,192.36209335219235,157.56718528995756,Mid-Industrial-Diversity & Mid-Formal
3538501,2018,381.03612515571183,96.79783102513373,Mid-Industrial-Diversity & Low-Formal
3538600,2018,448.5106706737171,166.3179518393122,Mid-Industrial-Diversity & Mid-Formal
3538709,2018,910.8350668038054,315.7156304745392,High-Industrial-Diversity & High-Formal
3538808,2018,308.3222509974102,208.96619304262617,Mid-Industrial-Diversity & Mid-Formal
3538907,2018,157.78838299153014,148.11470828496496,Mid-Industrial-Diversity & Mid-Formal
3539004,2018,538.6676522221195,244.94132865194493,Mid-Industrial-Diversity & Mid-Formal
3539103,2018,211.12938305660177,106.89088112036497,Mid-Industrial-Diversity & Low-Formal
3539202,2018,571.418072244883,200.27192885753135,Mid-Industrial-Diversity & Mid-Formal
3539301,2018,560.6056494722275,309.14715219927825,Mid-Industrial-Diversity & High-Formal
3539400,2018,140.01362294709756,159.84257927798382,Mid-Industrial-Diversity & Mid-Formal
3539509,2018,959.2058884511714,200.29027576197387,High-Industrial-Diversity & Mid-Formal
3539608,2018,692.8585252564351,508.612347590478,Mid-Industrial-Diversity & High-Formal
3539707,2018,188.51756640959726,143.67323621822337,Mid-Industrial-Diversity & Mid-Formal
3539806,2018,440.80735342484724,226.7911855839637,Mid-Industrial-Diversity & Mid-Formal
3539905,2018,598.2001058761249,169.57826010234692,Mid-Industrial-Diversity & Mid-Formal
3540002,2018,1817.9682360680388,354.9008551827836,High-Industrial-Diversity & High-Formal
3540101,2018,38.79438973440764,137.86929274843328,Low-Industrial-Diversity & Low-Formal
3540200,2018,977.8219670068787,185.3377432380334,High-Industrial-Diversity & Mid-Formal
3540259,2018,66.85981724983284,86.02629819478494,Low-Industrial-Diversity & Low-Formal
3540309,2018,2488.132911392405,447.3892405063291,High-Industrial-Diversity & High-Formal
3540408,2018,0.0,128.66082603254068,Low-Industrial-Diversity & Low-Formal
3540507,2018,334.0494092373791,155.2094522019334,Mid-Industrial-Diversity & Mid-Formal
3540606,2018,1093.6804843607947,294.6592645608062,High-Industrial-Diversity & High-Formal
3540705,2018,1129.5331041366308,285.29444382832423,High-Industrial-Diversity & High-Formal
3540754,2018,107.23601584387981,63.18230122693459,Mid-Industrial-Diversity & Low-Formal
3540804,2018,1350.1957241794642,271.0629328515507,High-Industrial-Diversity & High-Formal
3540853,2018,85.82217645039478,92.00137315482321,Low-Industrial-Diversity & Low-Formal
3540903,2018,2293.9685272875113,344.4300951834314,High-Industrial-Diversity & High-Formal
3541000,2018,40.46155205716378,156.9321180139122,Low-Industrial-Diversity & Mid-Formal
3541059,2018,240.4965089216447,246.31497284716835,Mid-Industrial-Diversity & Mid-Formal
3541109,2018,124.37810945273633,145.27363184079604,Mid-Industrial-Diversity & Mid-Formal
3541208,2018,24.781341107871718,161.37026239067058,Low-Industrial-Diversity & Mid-Formal
3541307,2018,113.2075471698113,130.9433962264151,Mid-Industrial-Diversity & Low-Formal
3541406,2018,459.6219348360044,294.21050965065837,Mid-Industrial-Diversity & High-Formal
3541505,2018,113.4061307722668,158.2423365346665,Mid-Industrial-Diversity & Mid-Formal
3541604,2018,764.1112259560844,221.9225048529004,High-Industrial-Diversity & Mid-Formal
3541653,2018,10.787486515641854,152.64293419633228,Low-Industrial-Diversity & Mid-Formal
3541703,2018,528.1664872622891,168.1377825618945,Mid-Industrial-Diversity & Mid-Formal
3541802,2018,820.3720646538578,296.126867947545,High-Industrial-Diversity & High-Formal
3541901,2018,90.16134134767479,128.91490034799114,Low-Industrial-Diversity & Low-Formal
3542008,2018,526.1538461538461,183.69230769230768,Mid-Industrial-Diversity & Mid-Formal
3542107,2018,1800.356506238859,283.9795008912656,High-Industrial-Diversity & High-Formal
3542206,2018,655.1807813637467,240.64894096439838,Mid-Industrial-Diversity & Mid-Formal
3542305,2018,62.54886630179828,935.8874120406567,Low-Industrial-Diversity & High-Formal
3542404,2018,602.3292801805961,239.1360114924837,Mid-Industrial-Diversity & Mid-Formal
3542503,2018,66.52806652806653,110.88011088011088,Low-Industrial-Diversity & Low-Formal
3542602,2018,114.17293787811715,251.08823963405635,Mid-Industrial-Diversity & Mid-Formal
3542701,2018,270.9195248898972,221.54010409715735,Mid-Industrial-Diversity & Mid-Formal
3542800,2018,37.014188772362736,156.6933991363356,Low-Industrial-Diversity & Mid-Formal
3542909,2018,100.31638243691643,146.46191835789799,Mid-Industrial-Diversity & Mid-Formal
3543006,2018,53.152389030251626,188.69098105739326,Low-Industrial-Diversity & Mid-Formal
3543105,2018,177.958833619211,153.30188679245282,Mid-Industrial-Diversity & Mid-Formal
3543204,2018,211.0091743119266,139.67889908256882,Mid-Industrial-Diversity & Low-Formal
3543238,2018,121.43858010275572,150.8640822045773,Mid-Industrial-Diversity & Mid-Formal
3543253,2018,58.588548601864176,84.28761651131825,Low-Industrial-Diversity & Low-Formal
3543303,2018,561.243359558873,179.68697464864502,Mid-Industrial-Diversity & Mid-Formal
3543402,2018,287.6668855489436,336.4781207908426,Mid-Industrial-Diversity & High-Formal
3543501,2018,126.20508326029798,97.63365468886941,Mid-Industrial-Diversity & Low-Formal
3543600,2018,599.7693194925029,246.25144175317183,Mid-Industrial-Diversity & Mid-Formal
3543709,2018,179.11585365853657,136.71875,Mid-Industrial-Diversity & Low-Formal
3543808,2018,389.91769547325106,189.30041152263374,Mid-Industrial-Diversity & Mid-Formal
3543907,2018,1068.475041250025,309.63362026121706,High-Industrial-Diversity & High-Formal
3544004,2018,1417.945141794514,261.5934449093445,High-Industrial-Diversity & High-Formal
3544103,2018,211.37787056367432,68.61249397783844,Mid-Industrial-Diversity & Low-Formal
3544202,2018,6.12369871402327,90.54325955734406,Low-Industrial-Diversity & Low-Formal
3544251,2018,10.877250231141568,135.3129928754011,Low-Industrial-Diversity & Low-Formal
3544301,2018,426.61153918436383,208.23153542567186,Mid-Industrial-Diversity & Mid-Formal
3544400,2018,9.658725048293626,144.5589182227946,Low-Industrial-Diversity & Mid-Formal
3544509,2018,20.073603211776515,200.40147206423552,Low-Industrial-Diversity & Mid-Formal
3544608,2018,0.0,98.20775420629114,Low-Industrial-Diversity & Low-Formal
3544707,2018,228.6198137171888,154.95342929720576,Mid-Industrial-Diversity & Mid-Formal
3544806,2018,195.04132231404958,146.94214876033058,Mid-Industrial-Diversity & Mid-Formal
3544905,2018,563.4658794929676,208.9772529953117,Mid-Industrial-Diversity & Mid-Formal
3545001,2018,25.53747475947262,123.64888941679534,Low-Industrial-Diversity & Low-Formal
3545100,2018,78.17080320500294,96.34551495016612,Low-Industrial-Diversity & Low-Formal
3545159,2018,492.3664122137405,190.83969465648858,Mid-Industrial-Diversity & Mid-Formal
3545209,2018,860.6941025552127,269.28544187497835,High-Industrial-Diversity & High-Formal
3545308,2018,410.87217058996447,143.25124934988582,Mid-Industrial-Diversity & Mid-Formal
3545407,2018,400.21990104452993,162.2869708631116,Mid-Industrial-Diversity & Mid-Formal
3545506,2018,3638.090714794586,525.5283780574686,High-Industrial-Diversity & High-Formal
3545605,2018,39.61858716089176,321.17915659414456,Low-Industrial-Diversity & High-Formal
3545704,2018,468.9703808180536,349.96473906911143,Mid-Industrial-Diversity & High-Formal
3545803,2018,874.248324458926,228.7583777053697,High-Industrial-Diversity & Mid-Formal
3546009,2018,278.58100007052684,168.55913675153397,Mid-Industrial-Diversity & Mid-Formal
3546108,2018,114.65603190428715,298.60418743768696,Mid-Industrial-Diversity & High-Formal
3546207,2018,625.4311335939295,273.62612094734425,Mid-Industrial-Diversity & High-Formal
3546256,2018,72.21954742416948,181.51179585941262,Low-Industrial-Diversity & Mid-Formal
3546306,2018,53.66301995315604,164.45788490616383,Low-Industrial-Diversity & Mid-Formal
3546405,2018,716.7642593797441,311.1689438299718,High-Industrial-Diversity & High-Formal
3546504,2018,5.429864253393665,94.84162895927602,Low-Industrial-Diversity & Low-Formal
3546603,2018,732.6970523308661,288.04700688222306,High-Industrial-Diversity & High-Formal
3546702,2018,1976.4023063118102,300.16419107258776,High-Industrial-Diversity & High-Formal
3546801,2018,409.7229786152561,187.81541589514578,Mid-Industrial-Diversity & Mid-Formal
3546900,2018,12.84746554543331,73.46414389161411,Low-Industrial-Diversity & Low-Formal
3547007,2018,771.8612603810454,193.29099495196223,High-Industrial-Diversity & Mid-Formal
3547106,2018,103.09278350515464,135.79808034127265,Mid-Industrial-Diversity & Low-Formal
3547205,2018,26.507620941020544,149.10536779324053,Low-Industrial-Diversity & Mid-Formal
3547304,2018,865.8384733443373,393.99270263226475,High-Industrial-Diversity & High-Formal
3547403,2018,166.38935108153078,156.40599001663892,Mid-Industrial-Diversity & Mid-Formal
3547502,2018,564.7148000758007,239.71953761606974,Mid-Industrial-Diversity & Mid-Formal
3547601,2018,389.0017184814873,162.59178253397909,Mid-Industrial-Diversity & Mid-Formal
3547650,2018,13.88888888888889,162.5,Low-Industrial-Diversity & Mid-Formal
3547700,2018,192.77587320514732,158.39419685000246,Mid-Industrial-Diversity & Mid-Formal
3547809,2018,298.8324851880836,296.0999730495902,Mid-Industrial-Diversity & High-Formal
3547908,2018,135.60343528702725,168.1482597559138,Mid-Industrial-Diversity & Mid-Formal
3548005,2018,711.1908617444965,322.9025340277474,Mid-Industrial-Diversity & High-Formal
3548054,2018,494.4255937954435,210.9791565681047,Mid-Industrial-Diversity & Mid-Formal
3548104,2018,398.2148987298318,215.07037418468934,Mid-Industrial-Diversity & Mid-Formal
3548203,2018,61.85878092939047,177.42908871454435,Low-Industrial-Diversity & Mid-Formal
3548302,2018,0.0,112.38223418573351,Low-Industrial-Diversity & Low-Formal
3548401,2018,10.711225364181663,112.0394173093402,Low-Industrial-Diversity & Low-Formal
3548500,2018,88.31288794340138,416.00128760470534,Low-Industrial-Diversity & High-Formal
3548609,2018,72.17473884140551,158.02469135802468,Low-Industrial-Diversity & Mid-Formal
3548708,2018,890.2382260006946,305.05882381915217,High-Industrial-Diversity & High-Formal
3548807,2018,814.8422416757029,698.8839226680067,High-Industrial-Diversity & High-Formal
3548906,2018,676.9511029048106,305.9612911734643,Mid-Industrial-Diversity & High-Formal
3549003,2018,14.942099364960777,85.54351886440045,Low-Industrial-Diversity & Low-Formal
3549102,2018,536.5239294710328,281.5204946187314,Mid-Industrial-Diversity & High-Formal
3549201,2018,0.0,107.83521809369952,Low-Industrial-Diversity & Low-Formal
3549250,2018,0.0,126.4864864864865,Low-Industrial-Diversity & Low-Formal
3549300,2018,95.71788413098237,115.36523929471034,Low-Industrial-Diversity & Low-Formal
3549409,2018,1134.1846680192546,238.81131399928393,High-Industrial-Diversity & Mid-Formal
3549508,2018,1.145869141744013,89.0340323135098,Low-Industrial-Diversity & Low-Formal
3549607,2018,85.995085995086,138.08353808353806,Low-Industrial-Diversity & Low-Formal
3549706,2018,599.1805435477202,270.58978310716833,Mid-Industrial-Diversity & High-Formal
3549805,2018,425.49628954912,309.8449737008957,Mid-Industrial-Diversity & High-Formal
3549904,2018,482.2600027580229,262.44417114376336,Mid-Industrial-Diversity & High-Formal
3549953,2018,86.65511265164645,476.9240644457282,Low-Industrial-Diversity & High-Formal
3550001,2018,68.12375816065853,184.50184501845018,Low-Industrial-Diversity & Mid-Formal
3550100,2018,568.8078031030475,196.74533784808207,Mid-Industrial-Diversity & Mid-Formal
3550209,2018,138.75,138.9375,Mid-Industrial-Diversity & Low-Formal
3550308,2018,281.4941624275674,413.10778910263645,Mid-Industrial-Diversity & High-Formal
3550407,2018,224.80121608980355,185.36599625818522,Mid-Industrial-Diversity & Mid-Formal
3550506,2018,252.40873931333965,164.60849504681775,Mid-Industrial-Diversity & Mid-Formal
3550605,2018,477.7263109738663,238.43998398810544,Mid-Industrial-Diversity & Mid-Formal
3550704,2018,32.59310265679692,228.14024215298102,Low-Industrial-Diversity & Mid-Formal
3550803,2018,296.5817694369973,222.01742627345845,Mid-Industrial-Diversity & Mid-Formal
3550902,2018,625.0420960463393,232.43752946723245,Mid-Industrial-Diversity & Mid-Formal
3551009,2018,27.79880926105457,96.98571504404505,Low-Industrial-Diversity & Low-Formal
3551108,2018,752.7200791295746,189.81206726013846,High-Industrial-Diversity & Mid-Formal
3551207,2018,427.8661546900713,149.75315414152496,Mid-Industrial-Diversity & Mid-Formal
3551306,2018,5423.625873064075,684.7859095050106,High-Industrial-Diversity & High-Formal
3551405,2018,0.8141996417521576,66.6015306953265,Low-Industrial-Diversity & Low-Formal
3551504,2018,555.2054732862223,147.70221001935454,Mid-Industrial-Diversity & Mid-Formal
3551603,2018,323.61516034985425,232.98104956268222,Mid-Industrial-Diversity & Mid-Formal
3551702,2018,1420.048220342446,330.644436271505,High-Industrial-Diversity & High-Formal
3551801,2018,125.9106746911625,151.88470066518846,Mid-Industrial-Diversity & Mid-Formal
3551900,2018,268.01354665421,132.13826929814317,Mid-Industrial-Diversity & Low-Formal
3552007,2018,33.849129593810446,122.50161186331398,Low-Industrial-Diversity & Low-Formal
3552106,2018,525.7458164659773,203.31072892762293,Mid-Industrial-Diversity & Mid-Formal
3552205,2018,769.7856037610072,294.5104905192796,High-Industrial-Diversity & High-Formal
3552304,2018,374.69207830934783,153.50706599248022,Mid-Industrial-Diversity & Mid-Formal
3552403,2018,648.418852308518,201.07198847506461,Mid-Industrial-Diversity & Mid-Formal
3552502,2018,535.7351495866008,198.4625535219689,Mid-Industrial-Diversity & Mid-Formal
3552551,2018,2467.696985051938,385.1026095768938,High-Industrial-Diversity & High-Formal
3552601,2018,76.52203161789438,166.83484695593677,Low-Industrial-Diversity & Mid-Formal
3552700,2018,784.4247342265836,226.83525193432723,High-Industrial-Diversity & Mid-Formal
3552809,2018,406.6283628831406,224.5738381166093,Mid-Industrial-Diversity & Mid-Formal
3552908,2018,29.73240832507433,133.13511727783285,Low-Industrial-Diversity & Low-Formal
3553005,2018,2326.751257601922,346.79780764321646,High-Industrial-Diversity & High-Formal
3553104,2018,19.877422560874606,112.97001822097067,Low-Industrial-Diversity & Low-Formal
3553203,2018,117.87193373685888,122.3319528512265,Mid-Industrial-Diversity & Low-Formal
3553302,2018,883.217120554313,238.03885453668377,High-Industrial-Diversity & Mid-Formal
3553401,2018,935.6701852220674,212.54730133439554,High-Industrial-Diversity & Mid-Formal
3553500,2018,132.4847382776984,154.04597999740227,Mid-Industrial-Diversity & Mid-Formal
3553609,2018,1006.3441712926249,259.0007930214116,High-Industrial-Diversity & Mid-Formal
3553658,2018,76.33587786259541,198.10977826245002,Low-Industrial-Diversity & Mid-Formal
3553708,2018,377.80509734123564,202.9945503587222,Mid-Industrial-Diversity & Mid-Formal
3553807,2018,294.91656965463716,206.65718104600526,Mid-Industrial-Diversity & Mid-Formal
3553856,2018,165.3324051514097,231.98746954403063,Mid-Industrial-Diversity & Mid-Formal
3553906,2018,341.17485211170725,129.86655661026276,Mid-Industrial-Diversity & Low-Formal
3553955,2018,978.657301094151,362.21801972173444,High-Industrial-Diversity & High-Formal
3554003,2018,573.0792604247313,239.02999425588771,Mid-Industrial-Diversity & Mid-Formal
3554102,2018,601.2148580984575,260.0622720514314,Mid-Industrial-Diversity & Mid-Formal
3554201,2018,783.4788162657015,232.7017245050032,High-Industrial-Diversity & Mid-Formal
3554300,2018,251.6284465066476,142.45560810207905,Mid-Industrial-Diversity & Mid-Formal
3554409,2018,139.2391185177064,130.1392391185177,Mid-Industrial-Diversity & Low-Formal
3554508,2018,1468.1177415820612,336.6932047817301,High-Industrial-Diversity & High-Formal
3554607,2018,74.30582714118107,146.65623777864687,Low-Industrial-Diversity & Mid-Formal
3554656,2018,17.241379310344826,109.91379310344827,Low-Industrial-Diversity & Low-Formal
3554706,2018,229.5892103366622,210.542571810975,Mid-Industrial-Diversity & Mid-Formal
3554755,2018,763.3587786259542,253.0827950675279,High-Industrial-Diversity & Mid-Formal
3554805,2018,162.9039975640524,95.80669015616164,Mid-Industrial-Diversity & Low-Formal
3554904,2018,140.61654948620875,115.19740400216332,Mid-Industrial-Diversity & Low-Formal
3554953,2018,45.75263077626963,99.7407350922678,Low-Industrial-Diversity & Low-Formal
3555000,2018,390.01957258564994,261.508839488885,Mid-Industrial-Diversity & High-Formal
3555109,2018,59.81986826186316,144.6430971904826,Low-Industrial-Diversity & Mid-Formal
3555208,2018,5.230125523012552,152.19665271966525,Low-Industrial-Diversity & Mid-Formal
3555307,2018,5.54016620498615,185.595567867036,Low-Industrial-Diversity & Mid-Formal
3555356,2018,1440.817672271678,237.3887240356083,High-Industrial-Diversity & Mid-Formal
3555406,2018,60.61901120158352,216.2265509019749,Low-Industrial-Diversity & Mid-Formal
3555505,2018,128.67252841518336,212.95303452712847,Mid-Industrial-Diversity & Mid-Formal
3555604,2018,129.0922234844573,120.41722606630177,Mid-Industrial-Diversity & Low-Formal
3555703,2018,11.500862564692351,139.16043703277745,Low-Industrial-Diversity & Low-Formal
3555802,2018,384.392056671699,148.18255719428637,Mid-Industrial-Diversity & Mid-Formal
3555901,2018,0.0,259.3206296603148,Low-Industrial-Diversity & Mid-Formal
3556008,2018,552.2637496201762,195.15344879975692,Mid-Industrial-Diversity & Mid-Formal
3556107,2018,1549.7259201252937,253.17149569303055,High-Industrial-Diversity & Mid-Formal
3556206,2018,927.3540587773165,374.06807650991647,High-Industrial-Diversity & High-Formal
3556305,2018,1145.155911288978,222.06936801734201,High-Industrial-Diversity & Mid-Formal
3556354,2018,179.0,95.10000000000001,Mid-Industrial-Diversity & Low-Formal
3556404,2018,404.8095226621045,174.57410664803257,Mid-Industrial-Diversity & Mid-Formal
3556453,2018,762.8596338273758,215.95087373488494,High-Industrial-Diversity & Mid-Formal
3556503,2018,652.6734973244286,137.86037250591116,Mid-Industrial-Diversity & Low-Formal
3556602,2018,51.31128848346636,120.10642341315089,Low-Industrial-Diversity & Low-Formal
3556701,2018,1596.728628371667,454.3801034558378,High-Industrial-Diversity & High-Formal
3556800,2018,328.1190385349103,161.71581184934865,Mid-Industrial-Diversity & Mid-Formal
3556909,2018,2503.1195408035937,423.13451459945094,High-Industrial-Diversity & High-Formal
3556958,2018,17.045454545454543,129.54545454545456,Low-Industrial-Diversity & Low-Formal
3557006,2018,326.9795700360529,155.11917478969156,Mid-Industrial-Diversity & Mid-Formal
