cod_ibge,ano,cluster_emprego_formal,formal_total_pc1000,div_adm_publica_pc10k,div_agro_pc10k,div_aloj_alim_pc10k,div_artes_cult_pc10k,div_ativ_imob_pc10k,div_ativ_prof_tec_pc10k,div_comercio_pc10k,div_construcao_pc10k,div_educacao_pc10k,div_eletric_gas_pc10k,div_industria_transf_pc10k,div_ind_extrativas_pc10k,div_info_com_pc10k,div_org_int_pc10k,div_outros_serv_pc10k,div_sane_resid_pc10k,div_saude_pc10k,div_serv_admin_pc10k,div_serv_dom_pc10k,div_serv_fin_pc10k,div_transp_corr_pc10k
3501301,2018,1,138.04699651099247,279.1206019588886,51.2842069864223,78.60775988902434,0.8407247046954475,0.42036235234772373,12.610870570431711,337.9713312875699,23.119929379124805,53.80638110050864,3.7832611711295137,342.17495481104714,5.885072932868132,0.0,0.0,57.169279919290425,20.177392912690742,45.81949640590189,34.46971289251335,0.0,15.133044684518055,18.07558115095212
3501400,2018,1,84.85329103885805,418.3187946074544,245.83663758921492,0.0,0.0,0.0,1.9825535289452816,67.40681998413957,53.5289452815226,29.73830293417922,0.0,7.930214115781126,0.0,0.0,0.0,1.9825535289452816,3.965107057890563,0.0,1.9825535289452816,0.0,11.895321173671688,3.965107057890563
3501509,2018,1,119.0176322418136,576.1964735516373,358.9420654911839,6.297229219143577,0.0,0.0,6.297229219143577,50.377833753148614,37.78337531486146,0.0,0.0,103.90428211586901,0.0,0.0,0.0,6.297229219143577,6.297229219143577,3.1486146095717884,0.0,0.0,18.89168765743073,15.743073047858942
3501608,2018,0,306.48339315851246,213.4859375133857,4.626099769551696,136.1701034018967,14.649315936913707,22.059642419621515,88.53840947836441,653.2652554206753,102.54521155839593,126.01838446315826,3.2125692844109004,938.0273967908574,1.6705360278936683,98.43312287434999,0.0,56.75539069125924,48.145705009038025,179.26136607012825,195.49554952068465,0.04283425712547867,50.50158915093935,131.92951194647432
3501707,2018,2,239.59446363342693,304.8977461918843,25.59451333151107,24.103570807345378,3.230375469025669,0.7454712620828468,10.436597669159854,291.9762443157816,230.59911040429392,30.31583132470243,0.993961682777129,1045.6476902815398,0.0,14.660934820962652,0.0,28.327907959148174,0.0,187.61026762418308,13.169992296796957,0.0,15.903386924434065,167.7310339686405
3501806,2018,1,96.93165969316597,538.7029288702929,78.45188284518828,12.203626220362622,0.0,3.486750348675035,22.663877266387725,167.36401673640165,8.716875871687588,1.7433751743375174,0.0,73.22175732217573,0.0,5.230125523012552,0.0,5.230125523012552,0.0,5.230125523012552,5.230125523012552,0.0,19.17712691771269,22.663877266387725
3501905,2018,2,342.2076709889573,284.17984175533826,215.3965450394176,95.49246830080845,20.103677537012306,7.610677924726088,39.77656198394578,576.4011545254814,65.33695199529,99.94399689828974,2.728356237165956,1553.7270782176654,5.743907867717802,14.646965062680396,0.0,65.62414738867588,28.863137035281955,141.44373124255088,73.23482531340197,0.14359769669294503,57.72627407056391,73.9528137968667
3502002,2018,1,204.12371134020617,620.6185567010309,657.7319587628866,41.23711340206186,0.0,2.061855670103093,6.185567010309278,150.51546391752578,10.309278350515465,22.680412371134018,0.0,167.01030927835052,235.0515463917526,2.061855670103093,0.0,4.123711340206186,0.0,16.494845360824744,28.8659793814433,0.0,12.371134020618555,63.91752577319588
3502101,2018,2,277.5002675991008,301.13818817568773,80.81492846184037,93.48128590287938,8.563171227744675,11.774360438148927,33.89588610982267,620.1163164091769,181.07539158668428,91.16209369536517,25.15431548149998,728.2263531594533,8.384771827166661,40.13986513005316,0.0,74.03575123987584,21.407928069361688,254.040746423092,66.36457701502123,0.5351982017340422,38.71266992542905,95.97887751097156
3502200,2018,1,206.6038120893025,357.1282804783478,654.2590098363332,35.91690135096527,3.6733194563487204,2.8570262438267826,11.01995836904616,368.5563854536549,74.28268233949635,22.44806334435329,11.8362515815681,328.149871433819,4.489612668870659,8.571078731480348,0.0,19.59103710052651,5.3059058813925954,85.30264070854251,7.75478551895841,0.0,17.142157462960697,47.75315293253337
3502309,2018,1,130.6954436450839,487.1103117505995,508.09352517985616,8.992805755395684,2.997601918465228,1.498800959232614,0.0,85.431654676259,0.0,0.0,5.995203836930456,50.959232613908874,92.92565947242205,0.0,0.0,26.97841726618705,8.992805755395684,1.498800959232614,4.496402877697842,0.0,1.498800959232614,19.48441247002398
3502408,2018,1,120.61569518041887,648.4986121625032,244.7640676255362,10.093363613424174,0.0,0.0,2.5233409033560434,131.21372697451426,2.5233409033560434,0.0,0.0,105.98031794095382,0.0,0.0,0.0,40.373454453696695,2.5233409033560434,0.0,2.5233409033560434,0.0,7.57002271006813,7.57002271006813
3502507,2018,0,324.8480775154723,320.92749726959585,21.84323279845417,719.7065165644516,18.482735444845837,7.001036153350696,27.444061721134727,790.8370438824946,55.44820633453751,37.80559522809376,0.0,81.21201937886808,15.122238091237502,187.34772746366463,0.0,689.7420818281105,49.56733596572293,97.4544232546417,50.40746030412501,0.0,22.403315690722227,55.72824778067154
3502606,2018,1,172.07163601161665,588.0929332042595,256.5343659244918,4.84027105517909,0.0,0.0,9.68054211035818,171.8296224588577,21.781219748305908,0.0,0.0,525.1694094869313,0.0,31.461761858664087,0.0,36.30203291384318,2.420135527589545,53.24298160696999,2.420135527589545,0.0,9.68054211035818,7.260406582768636
3502705,2018,1,177.28857536690182,276.8993756588016,466.2288169950539,36.08205627179113,9.729992702505474,0.8108327252087895,18.24373631719776,394.87553717668044,57.56912348982405,7.297494526879105,11.351658152923052,241.22273574961486,0.0,3.6487472634395526,0.0,41.352468985648265,10.135409065109867,102.97575610151625,17.838319954593366,0.0,19.86540176761534,56.75829076461526
3502754,2018,0,478.16968541468066,427.55004766444233,4.7664442326024785,213.0600571973308,20.495710200190658,22.402287893231648,199.71401334604386,787.8932316491897,506.6730219256434,14.299332697807435,0.0,1730.69590085796,44.32793136320305,21.925643469971398,0.0,123.92755004766444,44.804575786463296,116.30123927550048,234.50905624404197,0.0,3.336510962821735,265.0142993326978
3502804,2018,0,275.1733877953893,201.60761068730343,50.716914563524774,118.5494752426904,14.753056927899028,10.50039638996372,110.3066640765689,756.4485559329864,111.09419380581618,178.50673862938325,3.2551228808887536,396.59997164892974,1.9425733321432883,64.47243383437724,0.0,84.58069292115778,35.12382592442865,252.2720232688784,184.75447448141168,0.0,51.76695420252115,124.4821992030199
3502903,2018,2,163.97036122259956,315.2207471441803,132.75702377276937,49.39796233405372,101.26582278481013,2.4698981167026863,11.732016054337759,262.4266748996604,128.12596480395183,20.99413399197283,2.778635381290522,343.93331275084904,0.0,5.248533497993208,0.0,39.20963260265514,14.51065143562828,70.39209632602656,88.60759493670886,0.0,20.067922198209327,30.56498919419574
3503000,2018,1,130.27656477438137,564.0465793304221,123.72634643377002,43.66812227074236,0.0,0.0,9.097525473071325,334.78893740902475,9.097525473071325,10.91703056768559,0.0,29.11208151382824,0.0,0.0,0.0,14.55604075691412,0.0,0.0,52.76564774381368,0.0,5.458515283842795,105.53129548762736
3503109,2018,1,221.41119221411194,678.0210867802108,1266.8288726682888,8.110300081103,1.6220600162206003,0.0,3.2441200324412005,178.42660178426604,1.6220600162206003,0.0,0.0,3.2441200324412005,0.0,1.6220600162206003,0.0,6.488240064882401,0.0,0.0,47.039740470397405,0.0,12.976480129764802,4.866180048661801
3503158,2018,1,152.16511533791987,1036.0178065560501,234.72278429785513,0.0,0.0,0.0,4.046944556859571,153.7838931606637,0.0,0.0,12.140833670578711,0.0,0.0,4.046944556859571,0.0,16.187778227438283,12.140833670578711,0.0,0.0,0.0,40.46944556859571,8.093889113719142
3503208,2018,0,324.5876863868411,282.446906659403,47.44791712430476,134.87509775149593,25.08588951664631,9.577449938054109,58.343364760256215,725.1623333831243,121.51938774613608,177.88575595954626,16.123505170944302,601.6220158335457,3.2949942447433855,84.92298500118619,0.0,91.07364092470718,22.669560403834492,145.7266121308508,473.600506111116,0.3953993093692063,94.67616796562662,129.42737393352022
3503307,2018,2,287.5542702793441,309.4836597816217,95.98876824587774,80.04150865653877,17.778523848401843,7.248754358790451,48.604805542626494,532.5163859999847,97.13330840779203,164.81378331565654,3.4336204857428445,912.2748117231434,2.89950174351618,34.4125075348894,0.0,35.17553430949892,11.90321768390853,179.00608132339363,173.97010461097082,0.0,37.312009278405576,131.54581594268143
3503356,2018,1,186.12334801762114,1068.2819383259912,247.7973568281938,38.54625550660793,0.0,0.0,33.03964757709251,55.06607929515419,104.62555066079295,0.0,0.0,286.3436123348018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.533039647577095
3503406,2018,1,183.99219131283553,546.6081015129331,416.0566129819424,14.641288433382138,0.0,0.0,13.421181063933627,225.71986334797464,28.062469497315764,6.100536847242558,0.0,420.93704245973646,3.6603221083455346,6.100536847242558,0.0,29.282576866764277,6.100536847242558,54.904831625183014,1.2201073694485114,0.0,10.980966325036604,56.12493899463153
3503505,2018,1,141.03564923237056,642.7270361696591,554.2544886807182,13.010668748373666,0.0,0.0,2.602133749674733,88.47254748894093,0.0,0.0,0.0,23.4192037470726,0.0,0.0,0.0,46.8384074941452,0.0,28.623471246422067,2.602133749674733,0.0,0.0,7.8064012490242
3503604,2018,1,111.35672837800497,332.5043750575665,348.1624758220503,28.553007276411535,4.605323754259925,0.0,6.447453255963894,223.81873445703232,11.052777010223819,0.0,0.0,76.44837432071475,0.0,1.8421295017039698,0.0,23.94768352215161,2.7631942525559547,4.605323754259925,3.6842590034079397,0.0,7.368518006815879,37.76365478493138
3503703,2018,1,403.54077253218884,418.4549356223176,1301.5021459227469,20.386266094420602,0.0,0.0,24.678111587982833,199.57081545064378,23.60515021459227,7.510729613733906,0.0,1854.077253218884,0.0,0.0,0.0,69.74248927038627,4.291845493562231,2.1459227467811157,4.291845493562231,0.0,13.948497854077253,91.20171673819743
3503802,2018,2,180.21631279819042,255.27951491189722,153.96605143606607,45.619570795871425,11.975137333916251,4.561957079587143,31.553536467144404,453.3444847839723,45.619570795871425,65.19796992909959,1.3305708148795834,528.6167765971602,2.851223174741964,15.206523598623809,0.0,37.06590127164554,14.066034328727023,45.80965234085422,34.97500427683476,0.0,21.66929612803893,33.454351916972385
3503901,2018,2,256.44054198609376,227.53610269210196,17.6056338028169,90.70244250311998,29.639864503476556,4.122838295596363,19.8341950436798,585.777322160813,75.99393831342486,70.08825102513816,1.3371367445177393,982.1269388482795,7.019967908718131,10.474237832055625,0.0,79.67106436084865,12.814227134961667,74.32251738277768,102.95952932786594,5.682831164200392,28.63701194508825,138.0593688714566
3503950,2018,1,126.91218130311616,1019.8300283286119,135.97733711048159,5.665722379603399,0.0,0.0,11.331444759206798,79.3201133144476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.665722379603399,0.0,0.0,0.0,0.0,11.331444759206798
3504008,2018,2,212.73216874956847,229.8261015377635,27.421311685621564,93.015456545112,17.557530503743305,3.8468746609325217,51.09438652212939,781.1128317929395,116.2939801343447,142.03844901904696,9.765143370059478,144.7016699381541,3.550961225476174,43.40063720026435,0.0,61.05680551582644,9.765143370059478,160.5823576409781,115.20896420433809,0.09863781181878262,42.315621270257736,74.66882354681844
3504107,2018,2,281.0982336002751,220.1911092646448,133.80513731501512,263.24083492113516,23.208171568557226,10.887784192656477,48.7801383894675,637.0786355887283,45.12700027219461,103.93536094437201,0.0,710.9293296849705,4.655960345543888,16.689827084795784,0.0,64.89692420096557,20.414595361230894,234.73203157457417,123.7769150323052,0.0,60.59911465123275,88.03346561036058
3504206,2018,2,187.75481998479717,301.9832768986248,102.27351254232603,24.877340888673903,4.1462234814456504,0.0,20.040080160320638,504.4571902425541,43.53534655517932,47.681570036624976,4.837260728353258,620.5514477230323,0.0,10.365558703614125,0.0,23.49526639485868,8.292446962891301,92.59899108561952,22.113191901043464,0.0,29.71460161702716,16.584893925782602
3504305,2018,1,222.20121028744327,584.3419062027232,885.0226928895613,391.45234493192135,0.0,0.0,1.8910741301059002,206.1270801815431,3.7821482602118004,0.0,0.0,105.9001512859304,0.0,0.0,0.0,3.7821482602118004,3.7821482602118004,0.0,7.564296520423601,0.0,11.346444780635402,17.019667170953102
3504404,2018,1,147.51527158659403,274.0630675251775,104.01188707280832,9.905894006934126,0.0,0.0,22.288261515601782,210.5002476473502,18.98629684662374,17.33531451213472,0.0,719.8282978372131,0.0,0.8254911672445105,0.0,1.650982334489021,23.113752682846293,1.650982334489021,22.288261515601782,0.0,8.254911672445104,40.44906719498102
3504503,2018,2,250.56546871073132,307.1808814457721,279.19303616715024,137.42603212319221,19.305901437090178,7.539582809751193,27.873609175443807,689.5291187827,88.5329799629875,103.95485389202405,5.254860746190226,404.85274966300346,0.0,17.13541547670726,0.0,123.37499143229225,6.625693984326806,95.3871461536704,96.75797939180698,0.0,31.414928373963306,64.31492608924124
3504602,2018,2,166.39108334864352,350.9094249494764,72.87647743278829,74.10129217955784,2.449629493539102,3.062036866923878,18.372221201543265,396.8399779533346,165.96239818727418,24.496294935391024,0.0,284.76942862392065,0.6124073733847755,23.883887562006247,0.0,42.86851613693429,3.6744442403086537,8.573703227386858,48.99258987078205,0.0,12.860554841080287,128.60554841080287
3504701,2018,1,103.94168466522679,691.1447084233262,94.49244060475162,0.0,0.0,0.0,2.699784017278618,29.697624190064797,0.0,0.0,0.0,213.2829373650108,0.0,0.0,0.0,0.0,2.699784017278618,0.0,0.0,0.0,0.0,5.399568034557236
3504800,2018,1,156.1473486625997,248.70952604411076,133.74002815579541,24.636320976067573,0.0,1.1731581417175034,23.46316283435007,286.25058657907084,73.90896292820273,4.692632566870014,0.0,520.8822149225715,0.0,125.52792116377289,0.0,25.809479117785077,16.42421398404505,2.346316283435007,15.251055842327546,0.0,7.0389488503050215,51.618958235570155
3504909,2018,1,161.1116327105436,447.8452727443433,242.2307764529152,78.8658341939724,2.816636935499014,0.0,10.327668763496385,237.53638156041686,234.71974462491784,3.7555159139986856,6.5721528494977,204.67561731292838,0.0,4.694394892498357,0.0,33.79964322598817,7.511031827997371,3.7555159139986856,16.899821612994085,0.0,16.899821612994085,58.21049666697962
3505005,2018,1,179.4265444871416,603.0150753768844,144.84185634052616,11.823825007389893,0.0,0.0,2.955956251847473,198.04906887378067,14.779781259237364,0.0,0.0,703.5175879396985,0.0,0.0,0.0,8.867868755542418,2.955956251847473,0.0,0.0,0.0,11.823825007389893,91.63464380727164
3505104,2018,1,97.33662822624932,424.21746293245474,78.25370675453047,13.728720483250962,0.0,0.0,1.372872048325096,71.38934651290499,35.694673256452496,0.0,0.0,225.15101592531576,17.847336628226248,0.0,0.0,1.372872048325096,0.0,0.0,89.23668314113125,0.0,6.864360241625481,8.237232289950576
3505203,2018,2,253.0520989615509,311.2405495249022,176.2127496837584,31.47706880828406,12.355484952784398,1.7650692789691997,71.19112758509105,549.5249021857442,13.826376018592063,55.89386050069132,2.9417821316153328,998.7350336834054,0.0,27.652752037184126,0.0,57.953107992822055,5.295207836907599,60.60071191127585,16.179801723884328,0.0,20.298296708145795,117.37710705145177
3505302,2018,2,327.54768860628974,321.36105860113423,63.29839033052643,134.04365011170304,10.597468064386778,14.034484733917626,39.239273643810506,582.5743254854785,39.81210975539898,100.24631952798305,10.883886120181016,1420.0607206278285,2.5777625021481354,37.52076530904508,0.0,119.43632926619694,0.0,79.33780145500371,28.068969467835252,0.0,54.705848656699324,217.67772240362032
3505351,2018,1,128.57142857142856,484.629294755877,672.6943942133815,14.466546112115733,0.0,0.0,1.8083182640144666,81.374321880651,7.233273056057866,7.233273056057866,0.0,0.0,3.616636528028933,0.0,0.0,1.8083182640144666,3.616636528028933,0.0,0.0,0.0,0.0,7.233273056057866
3505401,2018,1,82.0866397814492,502.1464810719396,59.8412904904384,32.52244048393391,0.0,0.0,1.3008976193573565,135.29335241316508,20.814361909717704,0.0,3.9026928580720694,11.70807857421621,0.0,0.0,0.0,5.203590477429426,3.9026928580720694,5.203590477429426,0.0,0.0,6.504488096786782,32.52244048393391
3505500,2018,2,271.10158579560857,228.55109785849825,161.7985904039035,128.42233667660614,21.516671184602874,6.861615613987531,58.111954459203034,607.1259148820818,233.21021957169967,117.83342369205747,0.338845215505557,464.47207915424235,0.0,27.531173759826512,0.0,64.12645703442668,3.9814312821902953,419.57508809975604,66.3289509352128,0.08471130387638925,31.93616156139875,69.20913526701003
3505609,2018,1,119.48790896159316,301.81210959243,17.626321974148063,26.59409982064444,2.4738697507576224,0.0,12.369348753788113,375.10050095862454,286.0411899313501,13.29704991032222,0.0,68.34065186467933,1.855402313068217,2.16463603191292,0.0,5.566206939204651,0.9277011565341085,21.955594037973903,12.369348753788113,0.0,18.244789411837466,28.140268414867958
3505708,2018,4,951.7644388970839,468.3233102613563,1.9289685691591967,361.51140360830595,33.057226067551724,27.11902870759106,606.4904118915239,1492.1139226143198,367.6008926207496,126.10159234464238,277.6958281326828,870.1539392564016,5.295207836907599,849.6917432580657,7.451113884791407,139.71784106811907,86.00930443662772,540.5650743220243,2219.2216044479746,0.03782291312076856,492.8325579636143,544.7255947653088
3505807,2018,2,370.9176887838038,430.52066400669923,1513.2259494606176,53.69193635781489,21.67380917196197,1.4777597162701344,46.79572434855426,558.5931727501109,59.602975222895424,51.22900349736466,5.911038865080537,691.5915472144229,0.0,19.703462883601794,0.0,35.95881976257327,3.4481060046303136,50.24383035318457,8.373971725530762,0.0,31.032954041672824,126.10216245505148
3505906,2018,2,253.49540035203083,229.1521370927568,138.65364816844342,54.299093354588024,7.804456843014181,2.324731825578692,75.5537843313075,551.1274949354057,67.41722294178207,237.6208030287935,0.0,870.6120686792203,0.0,24.243631895320647,0.0,52.4725183487762,1.6605227325562089,98.6350503138388,33.708611470891036,0.0,32.87835010461293,56.78987745342234
3506003,2018,0,342.7167272976869,183.10110508614179,22.4586450682957,149.0287596952433,19.21888942274693,17.571556043654333,128.84892580135906,784.4876106802113,415.5398448761068,198.036927723248,4.914544580959572,339.62523165625646,0.9609444711373465,71.10989086416363,0.0,95.4355137620976,45.521312375592004,283.31388564760795,432.6446564623516,0.2196444505456792,86.2653579518155,148.86402635733407
3506102,2018,2,361.6344144022655,337.13168363562806,997.3703728676421,80.23734070527948,14.968646753421888,9.304834468343335,85.22688962308678,897.8490998584048,85.63144764344953,128.64945047535568,2.966758815993527,357.2247319803115,0.0,32.9040523228373,0.0,60.41399770750455,2.1576427752680196,115.83844649720182,99.11671498887465,0.0,88.86791180635156,220.48412109770075
3506201,2018,1,299.830220713073,743.6332767402378,183.3616298811545,16.97792869269949,0.0,0.0,6.791171477079796,84.88964346349745,0.0,0.0,0.0,1911.7147707979625,0.0,0.0,0.0,3.395585738539898,6.791171477079796,0.0,6.791171477079796,0.0,0.0,33.95585738539898
3506300,2018,1,192.54658385093168,312.41308983035134,254.00945582645775,27.81125428756837,19.46787800129786,0.0,17.613794382126635,291.0911282098823,7.416334476684899,13.905627143784185,0.0,671.1782701399834,0.0,1.8540836191712247,0.0,24.10308704922592,29.665337906739595,94.55826457773246,16.68675257254102,0.0,15.75971076295541,127.9317697228145
3506359,2018,0,206.50971717490916,296.8873439721915,3.1600568810238583,196.555537999684,18.80233844209196,23.542423763627745,12.166218991941854,558.0660451888134,79.00142202559647,56.24901248222468,5.3720966977405595,12.00821614789066,0.0,24.332437983883707,0.0,203.66566598198767,6.320113762047717,85.00553009954179,423.9216305893506,0.0,14.69426449676094,45.34681624269236
3506409,2018,1,186.028659160696,385.10747185261005,98.51586489252814,15.353121801432957,1.2794268167860798,0.0,62.69191402251791,447.79938587512794,14.073694984646878,5.117707267144319,0.0,582.1392016376664,0.0,57.574206755373595,0.0,31.985670419652,0.0,69.08904810644832,29.426816786079836,0.0,19.191402251791196,40.941658137154555
3506508,2018,2,263.5643580677332,247.92094223145332,43.35319668010121,63.13412292197249,10.63224785500581,11.126771011052591,44.25982246618698,609.7470514056821,55.056911373208386,64.28801028608164,1.7308310461637366,1124.545656850382,0.0,35.11114407932151,0.0,65.6891592282142,2.8022978842650974,113.24580273471305,53.49092137906024,0.08242052600779698,36.51229302145406,52.91397769700566
3506607,2018,1,116.8594223514132,260.9932587049292,365.51425567443874,24.42946378873152,3.710804626136434,1.2369348753788112,3.401570907291731,301.81210959243,5.566206939204651,19.481724287216277,0.0,40.81885088750077,22.88329519450801,1.855402313068217,0.0,16.698620817613953,19.79095800606098,3.401570907291731,54.115900797822995,0.0,7.112375533428166,15.770919661079844
3506706,2018,1,221.57454395830476,477.98655877108763,1134.9609107118365,32.23151831024551,0.0,0.0,13.71553970648745,235.90728295158414,28.802633383623647,22.630640515704293,2.74310794129749,127.5545192703333,0.0,0.0,0.0,3.4288849266218624,0.0,37.71773419284049,18.515978603758057,0.0,12.343985735838706,67.2061445617885
3506805,2018,1,280.0164812525752,394.7259991759373,182.11784095591267,42.85125669550886,2.4721878862793574,0.0,15.65718994643593,224.14503502266172,2.4721878862793574,2.4721878862793574,0.0,1756.9015245158632,0.0,0.0,0.0,61.80469715698393,33.78656777915121,4.944375772558715,6.592501030078286,0.0,18.953440461475072,50.26782035434693
3506904,2018,1,182.1957385337667,410.79812206572774,657.2769953051644,26.182737450343087,2.7085590465872156,0.9028530155290719,5.417118093174431,205.8504875406284,20.765619357168653,6.319971108703503,0.0,17.154207295052366,95.70241964608162,5.417118093174431,0.0,18.057060310581438,58.685446009389665,4.5142650776453594,17.154207295052366,0.0,3.6114120621162877,265.4387865655471
3507001,2018,2,400.0907631082874,299.3437129093067,79.24317531243454,91.63583048244084,10.298121901836208,11.519932974935418,30.19618794945193,555.2258605040844,76.79955316623612,80.63953082454793,9.425399706765342,1591.1471060532012,1.047266634085038,11.170844096907073,0.0,52.712420582280245,12.392655170006282,62.835998045102286,810.5843747818195,0.0,25.658032535083436,189.03162745234937
3507100,2018,2,222.51039479642665,281.1740974023301,23.877156148367707,23.877156148367707,0.8233502120126795,1.646700424025359,12.761928286196534,360.21571775554736,6.586801696101436,18.52537977028529,0.0,1193.0344572063727,0.0,3.293400848050718,0.0,53.517763780824176,11.938578074183853,24.700506360380388,116.9157301058005,0.0,11.115227862171174,81.09999588324894
